Timestamp, Relative_Time_s, Absolute_Humidity
2026-05-26 15:46:21, 5.14, 10.68789
2026-05-26 15:46:22, 5.20, 10.94088
2026-05-26 15:46:22, 5.28, 10.90297
2026-05-26 15:46:22, 5.34, 10.70760
2026-05-26 15:46:22, 5.40, 11.59730
2026-05-26 15:46:22, 5.46, 11.01548
2026-05-26 15:46:22, 5.51, 10.80995
2026-05-26 15:46:22, 5.57, 10.74407
2026-05-26 15:46:22, 5.63, 10.84587
2026-05-26 15:46:22, 5.69, 10.99131
2026-05-26 15:46:22, 5.76, 10.93562
2026-05-26 15:46:22, 5.82, 10.92202
2026-05-26 15:46:22, 5.88, 10.79135
2026-05-26 15:46:22, 5.94, 11.11486
2026-05-26 15:46:22, 6.02, 11.08938
2026-05-26 15:46:22, 6.08, 10.66207
2026-05-26 15:46:22, 6.14, 11.21362
2026-05-26 15:46:23, 6.20, 10.81746
2026-05-26 15:46:23, 6.26, 11.08642
2026-05-26 15:46:23, 6.32, 10.82450
2026-05-26 15:46:23, 6.38, 10.23591
2026-05-26 15:46:23, 6.43, 11.02687
2026-05-26 15:46:23, 6.52, 10.70427
2026-05-26 15:46:23, 6.58, 10.55982
2026-05-26 15:46:23, 6.64, 10.67435
2026-05-26 15:46:23, 6.70, 11.06669
2026-05-26 15:46:23, 6.77, 10.19678
2026-05-26 15:46:23, 6.84, 10.71650
2026-05-26 15:46:23, 6.90, 11.28158
2026-05-26 15:46:23, 6.96, 11.42632
2026-05-26 15:46:23, 7.02, 10.92635
2026-05-26 15:46:23, 7.07, 10.39053
2026-05-26 15:46:23, 7.14, 10.88285
2026-05-26 15:46:24, 7.20, 11.49271
2026-05-26 15:46:24, 7.26, 11.24562
2026-05-26 15:46:24, 7.32, 10.78891
2026-05-26 15:46:24, 7.38, 10.57148
2026-05-26 15:46:24, 7.43, 11.32877
2026-05-26 15:46:24, 7.49, 10.90934
2026-05-26 15:46:24, 7.55, 10.91509
2026-05-26 15:46:24, 7.61, 10.73116
2026-05-26 15:46:24, 7.68, 10.69868
2026-05-26 15:46:24, 7.74, 10.97746
2026-05-26 15:46:24, 7.80, 11.32938
2026-05-26 15:46:24, 7.86, 11.52879
2026-05-26 15:46:24, 7.94, 10.73829
2026-05-26 15:46:24, 8.02, 10.57170
2026-05-26 15:46:24, 8.08, 10.25086
2026-05-26 15:46:24, 8.14, 10.66278
2026-05-26 15:46:25, 8.20, 11.41760
2026-05-26 15:46:25, 8.26, 11.38559
2026-05-26 15:46:25, 8.32, 10.87878
2026-05-26 15:46:25, 8.38, 10.57232
2026-05-26 15:46:25, 8.46, 10.76667
2026-05-26 15:46:25, 8.52, 10.82047
2026-05-26 15:46:25, 8.58, 10.72731
2026-05-26 15:46:25, 8.66, 10.78519
2026-05-26 15:46:25, 8.72, 10.88958
2026-05-26 15:46:25, 8.80, 11.16899
2026-05-26 15:46:25, 8.86, 11.18602
2026-05-26 15:46:25, 8.94, 10.65625
2026-05-26 15:46:25, 9.00, 11.46116
2026-05-26 15:46:25, 9.06, 11.24103
2026-05-26 15:46:25, 9.12, 10.75734
2026-05-26 15:46:26, 9.18, 10.76222
2026-05-26 15:46:26, 9.24, 11.02642
2026-05-26 15:46:26, 9.30, 11.11759
2026-05-26 15:46:26, 9.36, 11.12609
2026-05-26 15:46:26, 9.42, 10.47515
2026-05-26 15:46:26, 9.47, 10.38349
2026-05-26 15:46:26, 9.53, 11.03324
2026-05-26 15:46:26, 9.59, 11.21539
2026-05-26 15:46:26, 9.65, 10.84497
2026-05-26 15:46:26, 9.71, 10.73867
2026-05-26 15:46:26, 9.77, 10.19886
2026-05-26 15:46:26, 9.84, 11.09820
2026-05-26 15:46:26, 9.90, 11.37619
2026-05-26 15:46:26, 9.96, 11.08885
2026-05-26 15:46:26, 10.04, 10.85409
2026-05-26 15:46:26, 10.10, 10.94777
2026-05-26 15:46:26, 10.16, 11.28653
2026-05-26 15:46:27, 10.22, 10.54171
2026-05-26 15:46:27, 10.28, 10.63534
2026-05-26 15:46:27, 10.34, 10.96780
2026-05-26 15:46:27, 10.40, 10.84365
2026-05-26 15:46:27, 10.46, 11.56210
2026-05-26 15:46:27, 10.52, 10.84524
2026-05-26 15:46:27, 10.58, 10.25254
2026-05-26 15:46:27, 10.64, 10.76459
2026-05-26 15:46:27, 10.70, 11.00348
2026-05-26 15:46:27, 10.78, 10.27538
2026-05-26 15:46:27, 10.84, 11.06143
2026-05-26 15:46:27, 10.90, 11.23471
2026-05-26 15:46:27, 10.96, 11.58431
2026-05-26 15:46:27, 11.02, 10.72168
2026-05-26 15:46:27, 11.08, 10.17764
2026-05-26 15:46:27, 11.16, 11.11937
2026-05-26 15:46:28, 11.22, 10.54370
2026-05-26 15:46:28, 11.28, 10.18969
2026-05-26 15:46:28, 11.33, 10.97424
2026-05-26 15:46:28, 11.39, 11.32174
2026-05-26 15:46:28, 11.46, 11.00982
2026-05-26 15:46:28, 11.52, 10.52639
2026-05-26 15:46:28, 11.58, 10.61147
2026-05-26 15:46:28, 11.63, 11.07875
2026-05-26 15:46:28, 11.69, 10.70258
2026-05-26 15:46:28, 11.76, 10.89867
2026-05-26 15:46:28, 11.82, 10.55256
2026-05-26 15:46:28, 11.88, 10.09570
2026-05-26 15:46:28, 11.94, 10.84134
2026-05-26 15:46:28, 12.02, 10.76012
2026-05-26 15:46:28, 12.08, 10.30820
2026-05-26 15:46:28, 12.16, 10.96408
2026-05-26 15:46:29, 12.22, 10.77204
2026-05-26 15:46:29, 12.29, 10.79281
2026-05-26 15:46:29, 12.36, 10.92219
2026-05-26 15:46:29, 12.42, 10.77716
2026-05-26 15:46:29, 12.48, 10.45043
2026-05-26 15:46:29, 12.54, 10.91644
2026-05-26 15:46:29, 12.61, 10.80444
2026-05-26 15:46:29, 12.68, 10.26197
2026-05-26 15:46:29, 12.74, 11.07937
2026-05-26 15:46:29, 12.80, 11.16490
2026-05-26 15:46:29, 12.86, 11.40190
2026-05-26 15:46:29, 12.94, 10.66999
2026-05-26 15:46:29, 13.00, 11.15266
2026-05-26 15:46:29, 13.06, 11.21308
2026-05-26 15:46:29, 13.12, 10.57527
2026-05-26 15:46:29, 13.18, 10.39666
2026-05-26 15:46:30, 13.24, 11.07715
2026-05-26 15:46:30, 13.32, 10.86288
2026-05-26 15:46:30, 13.37, 10.78212
2026-05-26 15:46:30, 13.44, 10.90249
2026-05-26 15:46:30, 13.50, 11.21310
2026-05-26 15:46:30, 13.56, 11.33381
2026-05-26 15:46:30, 13.63, 11.14158
2026-05-26 15:46:30, 13.70, 11.04897
2026-05-26 15:46:30, 13.76, 11.02211
2026-05-26 15:46:30, 13.82, 10.52487
2026-05-26 15:46:30, 13.88, 10.60209
2026-05-26 15:46:30, 13.94, 10.88274
2026-05-26 15:46:30, 14.00, 11.02863
2026-05-26 15:46:30, 14.06, 10.71744
2026-05-26 15:46:30, 14.12, 11.04642
2026-05-26 15:46:31, 14.20, 10.88313
2026-05-26 15:46:31, 14.26, 10.93561
2026-05-26 15:46:31, 14.33, 11.22521
2026-05-26 15:46:31, 14.40, 10.99267
2026-05-26 15:46:31, 14.46, 10.73517
2026-05-26 15:46:31, 14.52, 10.89999
2026-05-26 15:46:31, 14.58, 11.20319
2026-05-26 15:46:31, 14.64, 11.13521
2026-05-26 15:46:31, 14.70, 11.13349
2026-05-26 15:46:31, 14.78, 10.72421
2026-05-26 15:46:31, 14.84, 11.01562
2026-05-26 15:46:31, 14.90, 11.44282
2026-05-26 15:46:31, 14.96, 11.27745
2026-05-26 15:46:31, 15.02, 10.88375
2026-05-26 15:46:31, 15.08, 10.89332
2026-05-26 15:46:31, 15.14, 10.91918
2026-05-26 15:46:32, 15.20, 10.96872
2026-05-26 15:46:32, 15.26, 10.92519
2026-05-26 15:46:32, 15.31, 10.40340
2026-05-26 15:46:32, 15.37, 10.58543
2026-05-26 15:46:32, 15.43, 11.00739
2026-05-26 15:46:32, 15.49, 11.17307
2026-05-26 15:46:32, 15.56, 11.00390
2026-05-26 15:46:32, 15.61, 10.93015
2026-05-26 15:46:32, 15.67, 10.01874
2026-05-26 15:46:32, 15.74, 11.09192
2026-05-26 15:46:32, 15.80, 10.94279
2026-05-26 15:46:32, 15.86, 11.30145
2026-05-26 15:46:32, 15.92, 10.86825
2026-05-26 15:46:32, 15.98, 10.47566
2026-05-26 15:46:32, 16.04, 10.92705
2026-05-26 15:46:32, 16.10, 11.25332
2026-05-26 15:46:32, 16.16, 11.33841
2026-05-26 15:46:33, 16.22, 10.82058
2026-05-26 15:46:33, 16.28, 10.08462
2026-05-26 15:46:33, 16.33, 10.78539
2026-05-26 15:46:33, 16.39, 11.13947
2026-05-26 15:46:33, 16.46, 11.19754
2026-05-26 15:46:33, 16.52, 10.76923
2026-05-26 15:46:33, 16.58, 10.05921
2026-05-26 15:46:33, 16.64, 10.64530
2026-05-26 15:46:33, 16.72, 10.78900
2026-05-26 15:46:33, 16.78, 9.87234
2026-05-26 15:46:33, 16.84, 10.90446
2026-05-26 15:46:33, 16.90, 11.29276
2026-05-26 15:46:33, 16.96, 10.44904
2026-05-26 15:46:33, 17.02, 10.97075
2026-05-26 15:46:33, 17.07, 11.31650
2026-05-26 15:46:33, 17.13, 10.63457
2026-05-26 15:46:34, 17.19, 10.89097
2026-05-26 15:46:34, 17.25, 11.12214
2026-05-26 15:46:34, 17.31, 10.83069
2026-05-26 15:46:34, 17.35, 11.02127
2026-05-26 15:46:34, 17.41, 10.77338
2026-05-26 15:46:34, 17.47, 10.80595
2026-05-26 15:46:34, 17.53, 10.72337
2026-05-26 15:46:34, 17.59, 10.40426
2026-05-26 15:46:34, 17.65, 10.82357
2026-05-26 15:46:34, 17.69, 10.65387
2026-05-26 15:46:34, 17.75, 10.67819
2026-05-26 15:46:34, 17.81, 10.56042
2026-05-26 15:46:34, 17.85, 10.94318
2026-05-26 15:46:34, 17.91, 11.05368
2026-05-26 15:46:34, 17.97, 10.72541
2026-05-26 15:46:34, 18.03, 10.58378
2026-05-26 15:46:34, 18.09, 11.08973
2026-05-26 15:46:34, 18.15, 11.05715
2026-05-26 15:46:35, 18.21, 10.93207
2026-05-26 15:46:35, 18.27, 10.85320
2026-05-26 15:46:35, 18.33, 10.30432
2026-05-26 15:46:35, 18.39, 10.89063
2026-05-26 15:46:35, 18.45, 10.95160
2026-05-26 15:46:35, 18.51, 10.75935
2026-05-26 15:46:35, 18.57, 10.79536
2026-05-26 15:46:35, 18.63, 10.61135
2026-05-26 15:46:35, 18.69, 10.86734
2026-05-26 15:46:35, 18.75, 10.90814
2026-05-26 15:46:35, 18.81, 10.72717
2026-05-26 15:46:35, 18.87, 10.45321
2026-05-26 15:46:35, 18.93, 10.67676
2026-05-26 15:46:35, 18.99, 11.05813
2026-05-26 15:46:35, 19.05, 10.95690
2026-05-26 15:46:35, 19.11, 10.80193
2026-05-26 15:46:35, 19.15, 10.74162
2026-05-26 15:46:36, 19.19, 10.25030
2026-05-26 15:46:36, 19.23, 10.80765
2026-05-26 15:46:36, 19.29, 10.70457
2026-05-26 15:46:36, 19.33, 11.08381
2026-05-26 15:46:36, 19.39, 10.72122
2026-05-26 15:46:36, 19.45, 10.68617
2026-05-26 15:46:36, 19.51, 10.61512
2026-05-26 15:46:36, 19.57, 10.62704
2026-05-26 15:46:36, 19.61, 10.84868
2026-05-26 15:46:36, 19.65, 10.59372
2026-05-26 15:46:36, 19.68, 10.32842
2026-05-26 15:46:36, 19.73, 10.96323
2026-05-26 15:46:36, 19.77, 10.50271
2026-05-26 15:46:36, 19.81, 10.76722
2026-05-26 15:46:36, 19.87, 11.21730
2026-05-26 15:46:36, 19.91, 10.82267
2026-05-26 15:46:36, 19.95, 10.91188
2026-05-26 15:46:36, 20.01, 10.49316
2026-05-26 15:46:36, 20.07, 10.92620
2026-05-26 15:46:36, 20.13, 10.97040
2026-05-26 15:46:36, 20.17, 10.73867
2026-05-26 15:46:37, 20.23, 10.89364
2026-05-26 15:46:37, 20.29, 10.65540
2026-05-26 15:46:37, 20.33, 10.86178
2026-05-26 15:46:37, 20.37, 11.01049
2026-05-26 15:46:37, 20.41, 10.55229
2026-05-26 15:46:37, 20.45, 10.27787
2026-05-26 15:46:37, 20.51, 10.86101
2026-05-26 15:46:37, 20.57, 11.01662
2026-05-26 15:46:37, 20.63, 10.73065
2026-05-26 15:46:37, 20.69, 10.45933
2026-05-26 15:46:37, 20.73, 10.76540
2026-05-26 15:46:37, 20.77, 10.92954
2026-05-26 15:46:37, 20.81, 10.22854
2026-05-26 15:46:37, 20.85, 10.59070
2026-05-26 15:46:37, 20.91, 10.72511
2026-05-26 15:46:37, 20.95, 10.58045
2026-05-26 15:46:37, 20.99, 10.91850
2026-05-26 15:46:37, 21.03, 11.13856
2026-05-26 15:46:37, 21.09, 10.47924
2026-05-26 15:46:37, 21.13, 11.04089
2026-05-26 15:46:37, 21.17, 10.79639
2026-05-26 15:46:38, 21.23, 11.19995
2026-05-26 15:46:38, 21.27, 10.78836
2026-05-26 15:46:38, 21.31, 10.94517
2026-05-26 15:46:38, 21.37, 10.79151
2026-05-26 15:46:38, 21.41, 10.72067
2026-05-26 15:46:38, 21.45, 10.68726
2026-05-26 15:46:38, 21.49, 10.65205
2026-05-26 15:46:38, 21.53, 10.96316
2026-05-26 15:46:38, 21.57, 10.60647
2026-05-26 15:46:38, 21.61, 10.90820
2026-05-26 15:46:38, 21.67, 10.54103
2026-05-26 15:46:38, 21.73, 11.64556
2026-05-26 15:46:38, 21.77, 10.58058
2026-05-26 15:46:38, 21.83, 10.85852
2026-05-26 15:46:38, 21.87, 10.98869
2026-05-26 15:46:38, 21.93, 10.79075
2026-05-26 15:46:38, 21.97, 11.03789
2026-05-26 15:46:38, 22.01, 10.93478
2026-05-26 15:46:38, 22.05, 10.70371
2026-05-26 15:46:38, 22.09, 11.14354
2026-05-26 15:46:38, 22.13, 10.70110
2026-05-26 15:46:39, 22.19, 10.88647
2026-05-26 15:46:39, 22.25, 10.83496
2026-05-26 15:46:39, 22.31, 10.59981
2026-05-26 15:46:39, 22.35, 10.52941
2026-05-26 15:46:39, 22.39, 10.54734
2026-05-26 15:46:39, 22.45, 10.73409
2026-05-26 15:46:39, 22.51, 11.03567
2026-05-26 15:46:39, 22.55, 10.27251
2026-05-26 15:46:39, 22.61, 10.89528
2026-05-26 15:46:39, 22.67, 11.04426
2026-05-26 15:46:39, 22.73, 10.47145
2026-05-26 15:46:39, 22.79, 11.16393
2026-05-26 15:46:39, 22.85, 10.45532
2026-05-26 15:46:39, 22.89, 10.29775
2026-05-26 15:46:39, 22.95, 11.05790
2026-05-26 15:46:39, 23.01, 10.25380
2026-05-26 15:46:39, 23.07, 11.16500
2026-05-26 15:46:39, 23.11, 11.01228
2026-05-26 15:46:39, 23.17, 10.31171
2026-05-26 15:46:40, 23.23, 10.97000
2026-05-26 15:46:40, 23.29, 10.66578
2026-05-26 15:46:40, 23.33, 10.62409
2026-05-26 15:46:40, 23.37, 10.85519
2026-05-26 15:46:40, 23.41, 10.59679
2026-05-26 15:46:40, 23.45, 10.72308
2026-05-26 15:46:40, 23.49, 10.72282
2026-05-26 15:46:40, 23.53, 10.75943
2026-05-26 15:46:40, 23.57, 10.84294
2026-05-26 15:46:40, 23.61, 10.73173
2026-05-26 15:46:40, 23.65, 10.61957
2026-05-26 15:46:40, 23.69, 10.63088
2026-05-26 15:46:40, 23.73, 10.77252
2026-05-26 15:46:40, 23.79, 10.46125
2026-05-26 15:46:40, 23.83, 10.51797
2026-05-26 15:46:40, 23.89, 10.67300
2026-05-26 15:46:40, 23.93, 11.00558
2026-05-26 15:46:40, 23.99, 10.74976
2026-05-26 15:46:40, 24.05, 10.44851
2026-05-26 15:46:40, 24.09, 11.06159
2026-05-26 15:46:40, 24.13, 10.62587
2026-05-26 15:46:40, 24.17, 10.82257
2026-05-26 15:46:41, 24.23, 10.44584
2026-05-26 15:46:41, 24.27, 10.72807
2026-05-26 15:46:41, 24.33, 10.74774
2026-05-26 15:46:41, 24.37, 10.73057
2026-05-26 15:46:41, 24.43, 10.76786
2026-05-26 15:46:41, 24.49, 10.80190
2026-05-26 15:46:41, 24.53, 10.67527
2026-05-26 15:46:41, 24.59, 10.59044
2026-05-26 15:46:41, 24.65, 10.72702
2026-05-26 15:46:41, 24.69, 10.35412
2026-05-26 15:46:41, 24.73, 10.94522
2026-05-26 15:46:41, 24.77, 10.55988
2026-05-26 15:46:41, 24.83, 11.03307
2026-05-26 15:46:41, 24.89, 10.91667
2026-05-26 15:46:41, 24.95, 10.76719
2026-05-26 15:46:41, 24.99, 10.69779
2026-05-26 15:46:41, 25.03, 10.61547
2026-05-26 15:46:41, 25.07, 10.59301
2026-05-26 15:46:41, 25.11, 10.28209
2026-05-26 15:46:41, 25.15, 10.91802
2026-05-26 15:46:42, 25.21, 10.65391
2026-05-26 15:46:42, 25.26, 10.62669
2026-05-26 15:46:42, 25.31, 10.61240
2026-05-26 15:46:42, 25.35, 10.77383
2026-05-26 15:46:42, 25.41, 10.91821
2026-05-26 15:46:42, 25.45, 10.57597
2026-05-26 15:46:42, 25.51, 10.58414
2026-05-26 15:46:42, 25.55, 10.75633
2026-05-26 15:46:42, 25.59, 10.91620
2026-05-26 15:46:42, 25.63, 10.79043
2026-05-26 15:46:42, 25.69, 10.46717
2026-05-26 15:46:42, 25.75, 10.75737
2026-05-26 15:46:42, 25.79, 10.85944
2026-05-26 15:46:42, 25.85, 10.84519
2026-05-26 15:46:42, 25.91, 10.73799
2026-05-26 15:46:42, 25.95, 11.09977
2026-05-26 15:46:42, 25.99, 10.78306
2026-05-26 15:46:42, 26.03, 10.51765
2026-05-26 15:46:42, 26.09, 10.87860
2026-05-26 15:46:42, 26.13, 10.71653
2026-05-26 15:46:43, 26.19, 10.81426
2026-05-26 15:46:43, 26.25, 10.80758
2026-05-26 15:46:43, 26.31, 10.79545
2026-05-26 15:46:43, 26.37, 11.01892
2026-05-26 15:46:43, 26.41, 10.55755
2026-05-26 15:46:43, 26.47, 10.40290
2026-05-26 15:46:43, 26.53, 10.39151
2026-05-26 15:46:43, 26.57, 10.65758
2026-05-26 15:46:43, 26.61, 10.61077
2026-05-26 15:46:43, 26.65, 10.54695
2026-05-26 15:46:43, 26.69, 10.80825
2026-05-26 15:46:43, 26.73, 10.74745
2026-05-26 15:46:43, 26.79, 10.74246
2026-05-26 15:46:43, 26.85, 11.01013
2026-05-26 15:46:43, 26.91, 11.09959
2026-05-26 15:46:43, 26.95, 10.65770
2026-05-26 15:46:43, 27.01, 10.83676
2026-05-26 15:46:43, 27.07, 10.95341
2026-05-26 15:46:43, 27.13, 10.45668
2026-05-26 15:46:44, 27.19, 10.82905
2026-05-26 15:46:44, 27.25, 11.05031
2026-05-26 15:46:44, 27.31, 10.51773
2026-05-26 15:46:44, 27.37, 11.01612
2026-05-26 15:46:44, 27.41, 10.93194
2026-05-26 15:46:44, 27.45, 10.65628
2026-05-26 15:46:44, 27.49, 10.53572
2026-05-26 15:46:44, 27.53, 10.79108
2026-05-26 15:46:44, 27.59, 11.13897
2026-05-26 15:46:44, 27.63, 10.56335
2026-05-26 15:46:44, 27.67, 10.42600
2026-05-26 15:46:44, 27.73, 10.84397
2026-05-26 15:46:44, 27.77, 11.01005
2026-05-26 15:46:44, 27.83, 10.55500
2026-05-26 15:46:44, 27.87, 10.29281
2026-05-26 15:46:44, 27.93, 10.47271
2026-05-26 15:46:44, 27.97, 10.44155
2026-05-26 15:46:44, 28.03, 10.55219
2026-05-26 15:46:44, 28.07, 10.62135
2026-05-26 15:46:44, 28.13, 10.66515
2026-05-26 15:46:44, 28.17, 10.42939
2026-05-26 15:46:45, 28.21, 11.00546
2026-05-26 15:46:45, 28.25, 10.65295
2026-05-26 15:46:45, 28.31, 10.72426
2026-05-26 15:46:45, 28.37, 10.62729
2026-05-26 15:46:45, 28.43, 10.50390
2026-05-26 15:46:45, 28.47, 10.70550
2026-05-26 15:46:45, 28.53, 10.86386
2026-05-26 15:46:45, 28.59, 10.62628
2026-05-26 15:46:45, 28.65, 10.67791
2026-05-26 15:46:45, 28.71, 11.05374
2026-05-26 15:46:45, 28.75, 10.47999
2026-05-26 15:46:45, 28.79, 10.48743
2026-05-26 15:46:45, 28.85, 10.46268
2026-05-26 15:46:45, 28.91, 11.07035
2026-05-26 15:46:45, 28.97, 10.44125
2026-05-26 15:46:45, 29.03, 10.68629
2026-05-26 15:46:45, 29.07, 10.88157
2026-05-26 15:46:45, 29.13, 10.28819
2026-05-26 15:46:46, 29.19, 10.80307
2026-05-26 15:46:46, 29.23, 11.00685
2026-05-26 15:46:46, 29.27, 10.48931
2026-05-26 15:46:46, 29.33, 10.60420
2026-05-26 15:46:46, 29.37, 10.71818
2026-05-26 15:46:46, 29.41, 10.97959
2026-05-26 15:46:46, 29.44, 10.68284
2026-05-26 15:46:46, 29.49, 11.02747
2026-05-26 15:46:46, 29.53, 10.76981
2026-05-26 15:46:46, 29.57, 10.61683
2026-05-26 15:46:46, 29.63, 10.75206
2026-05-26 15:46:46, 29.67, 10.46585
2026-05-26 15:46:46, 29.71, 10.87297
2026-05-26 15:46:46, 29.75, 10.70162
2026-05-26 15:46:46, 29.79, 10.31751
2026-05-26 15:46:46, 29.83, 10.59739
2026-05-26 15:46:46, 29.87, 10.69404
2026-05-26 15:46:46, 29.93, 10.74444
2026-05-26 15:46:46, 29.99, 10.63743
2026-05-26 15:46:46, 30.03, 10.53492
2026-05-26 15:46:46, 30.07, 10.67114
2026-05-26 15:46:46, 30.13, 10.97914
2026-05-26 15:46:47, 30.19, 10.52421
2026-05-26 15:46:47, 30.25, 10.90301
2026-05-26 15:46:47, 30.29, 10.60644
2026-05-26 15:46:47, 30.33, 10.70116
2026-05-26 15:46:47, 30.39, 10.37414
2026-05-26 15:46:47, 30.43, 10.73412
2026-05-26 15:46:47, 30.47, 10.15627
2026-05-26 15:46:47, 30.51, 10.83856
2026-05-26 15:46:47, 30.55, 11.04200
2026-05-26 15:46:47, 30.59, 11.10982
2026-05-26 15:46:47, 30.63, 10.66189
2026-05-26 15:46:47, 30.69, 10.81796
2026-05-26 15:46:47, 30.75, 10.35156
2026-05-26 15:46:47, 30.81, 10.95126
2026-05-26 15:46:47, 30.87, 10.76365
2026-05-26 15:46:47, 30.93, 10.58511
2026-05-26 15:46:47, 30.99, 10.52901
2026-05-26 15:46:47, 31.05, 10.93916
2026-05-26 15:46:47, 31.09, 10.57022
2026-05-26 15:46:47, 31.13, 10.42736
2026-05-26 15:46:47, 31.17, 10.41557
2026-05-26 15:46:48, 31.23, 10.46561
2026-05-26 15:46:48, 31.27, 10.69119
2026-05-26 15:46:48, 31.33, 10.65301
2026-05-26 15:46:48, 31.37, 10.54586
2026-05-26 15:46:48, 31.41, 10.94073
2026-05-26 15:46:48, 31.45, 10.66837
2026-05-26 15:46:48, 31.49, 10.66904
2026-05-26 15:46:48, 31.53, 10.82860
2026-05-26 15:46:48, 31.57, 10.78265
2026-05-26 15:46:48, 31.60, 10.48842
2026-05-26 15:46:48, 31.65, 10.77996
2026-05-26 15:46:48, 31.69, 10.40111
2026-05-26 15:46:48, 31.73, 10.68332
2026-05-26 15:46:48, 31.77, 10.78650
2026-05-26 15:46:48, 31.81, 11.12073
2026-05-26 15:46:48, 31.87, 10.29799
2026-05-26 15:46:48, 31.93, 10.76496
2026-05-26 15:46:48, 31.99, 10.88941
2026-05-26 15:46:48, 32.05, 10.66009
2026-05-26 15:46:48, 32.09, 10.81868
2026-05-26 15:46:48, 32.15, 10.71550
2026-05-26 15:46:49, 32.19, 10.87587
2026-05-26 15:46:49, 32.25, 10.64017
2026-05-26 15:46:49, 32.31, 10.72896
2026-05-26 15:46:49, 32.37, 10.80228
2026-05-26 15:46:49, 32.43, 10.71512
2026-05-26 15:46:49, 32.50, 10.90945
2026-05-26 15:46:49, 32.55, 10.57503
2026-05-26 15:46:49, 32.61, 10.79999
2026-05-26 15:46:49, 32.67, 10.55321
